source,target,sign,source_db,confidence
SREBF1,LRP1,-1,gold_standard,
SREBF1,PCK1,-1,gold_standard,
SREBF1,PCSK9,1,gold_standard,
SREBF1,SCD5,1,gold_standard,
SREBF2,ABCA1,-1,gold_standard,
SREBF2,ACOT7,1,gold_standard,
SREBF2,HMGCR,1,gold_standard,
SREBF2,HNF4A,-1,gold_standard,
SREBF2,LDLR,1,gold_standard,
SREBF2,LRP1,-1,gold_standard,
SREBF2,MTTP,-1,gold_standard,
SREBF2,NPC1L1,1,gold_standard,
SREBF2,PCSK9,1,gold_standard,
SREBF2,PON2,1,gold_standard,
SRF,CREB1,-1,gold_standard,
SRF,FOS,1,gold_standard,
SRF,FOSL1,1,gold_standard,
SRF,MMP14,1,gold_standard,
SRF,MMP2,1,gold_standard,
SRF,PLG,1,gold_standard,
SRF,SAMD4A,1,gold_standard,
SRF,SMN1,1,gold_standard,
SRF,TAGLN,1,gold_standard,
SRF,UBE2S,1,gold_standard,
SRSF1,NFKB1,-1,gold_standard,
SSB,LAMB1,1,gold_standard,
STAT1,CD40,1,gold_standard,
STAT1,CDKN1A,1,gold_standard,
STAT1,CFTR,1,gold_standard,
STAT1,FCGRT,-1,gold_standard,
STAT1,FGF2,1,gold_standard,
STAT1,FGFR3,-1,gold_standard,
STAT1,HMOX1,1,gold_standard,
STAT1,HSP90AA1,-1,gold_standard,
STAT1,IRF1,1,gold_standard,
STAT1,IRF7,1,gold_standard,
STAT1,JAK2,1,gold_standard,
STAT1,MVP,1,gold_standard,
STAT1,PML,1,gold_standard,
STAT1,PPARA,1,gold_standard,
STAT1,PRKCE,-1,gold_standard,
STAT1,S100A10,1,gold_standard,
STAT1,STAT2,1,gold_standard,
STAT1,TP53,1,gold_standard,
STAT1,UPP1,1,gold_standard,
STAT2,IRF1,1,gold_standard,
STAT3,AKAP12,1,gold_standard,
STAT3,BCL2L1,1,gold_standard,
STAT3,BCL6,1,gold_standard,
STAT3,BIRC5,1,gold_standard,
STAT3,CCL2,1,gold_standard,
STAT3,CCND1,1,gold_standard,
STAT3,CCND3,1,gold_standard,
STAT3,CD46,1,gold_standard,
STAT3,CDK4,1,gold_standard,
STAT3,CDKN1A,1,gold_standard,
STAT3,CFB,1,gold_standard,
STAT3,CSRP1,1,gold_standard,
STAT3,CTGF,-1,gold_standard,
STAT3,DDIT3,-1,gold_standard,
STAT3,DNMT1,1,gold_standard,
STAT3,EGFR,1,gold_standard,
STAT3,ETV6,1,gold_standard,
STAT3,F2R,1,gold_standard,
STAT3,FGF2,1,gold_standard,
STAT3,FGG,1,gold_standard,
STAT3,FOS,1,gold_standard,
STAT3,HIF1A,1,gold_standard,
STAT3,HMOX1,1,gold_standard,
STAT3,HSPA4,1,gold_standard,
STAT3,HSPB1,1,gold_standard,
STAT3,IFNAR1,1,gold_standard,
STAT3,IRF1,1,gold_standard,
STAT3,JAK2,1,gold_standard,
STAT3,JUNB,1,gold_standard,
STAT3,LGALS3BP,-1,gold_standard,
STAT3,LTBP1,-1,gold_standard,
STAT3,MCL1,1,gold_standard,
STAT3,MICA,-1,gold_standard,
STAT3,MMP2,1,gold_standard,
STAT3,MYC,1,gold_standard,
STAT3,NANOG,1,gold_standard,
STAT3,NME1,1,gold_standard,
STAT3,PGF,-1,gold_standard,
STAT3,PIAS3,1,gold_standard,
STAT3,PIM1,1,gold_standard,
STAT3,PPARA,1,gold_standard,
STAT3,PRDM1,1,gold_standard,
STAT3,PSMB5,1,gold_standard,
STAT3,PTEN,1,gold_standard,
STAT3,PTPN13,1,gold_standard,
STAT3,PTPN6,-1,gold_standard,
STAT3,S100A11,1,gold_standard,
STAT3,SALL4,1,gold_standard,
STAT3,SOCS3,1,gold_standard,
STAT3,STAT1,1,gold_standard,
STAT3,STS,1,gold_standard,
STAT3,TIMP1,1,gold_standard,
STAT3,TNFRSF10B,-1,gold_standard,
STAT3,TYK2,-1,gold_standard,
STAT3,UCP2,-1,gold_standard,
STAT3,USP7,-1,gold_standard,
STAT3,VEGFA,1,gold_standard,
STAT3,ZFP36,1,gold_standard,
STAT4,MYC,1,gold_standard,
STAT4,S100A4,1,gold_standard,
STAT4,SOCS3,-1,gold_standard,
STAT5B,BCL2L1,1,gold_standard,
STAT5B,BCL6,-1,gold_standard,
STAT5B,IGF1,1,gold_standard,
STAT6,CCL26,1,gold_standard,
STAT6,COL1A1,1,gold_standard,
STAT6,COL1A2,1,gold_standard,
STAT6,CYP2E1,1,gold_standard,
STAT6,FOS,1,gold_standard,
STAT6,IL1R1,1,gold_standard,
STAT6,RHOA,1,gold_standard,
STAT6,STAT1,-1,gold_standard,
SUPT3H,NEDD4L,1,gold_standard,
TAF1,CDKN1A,1,gold_standard,
TAF4,ATF7,-1,gold_standard,
TBP,FOS,1,gold_standard,
TBP,FUS,-1,gold_standard,
TBP,LIN28B,1,gold_standard,
TBP,NF1,-1,gold_standard,
TBPL1,NF1,1,gold_standard,
TBX3,CDKN1A,-1,gold_standard,
TCF12,CDH1,-1,gold_standard,
TCF19,CCNE1,-1,gold_standard,
TCF3,CDH1,-1,gold_standard,
TCF3,CDK6,-1,gold_standard,
TCF3,CDKN1A,1,gold_standard,
TCF3,EXO1,-1,gold_standard,
TCF3,MYC,1,gold_standard,
TCF3,POU5F1,-1,gold_standard,
TCF4,CCND1,1,gold_standard,
TCF4,CNTNAP2,1,gold_standard,
TCF4,HECA,-1,gold_standard,
TCF4,MITF,-1,gold_standard,
TCF4,MYC,1,gold_standard,
TCF4,PLD1,1,gold_standard,
TCF4,PTEN,-1,gold_standard,
TCF4,VEGFA,1,gold_standard,
TCF4,VIM,1,gold_standard,
TCF7L2,BIRC5,1,gold_standard,
TCF7L2,HECA,-1,gold_standard,
TCF7L2,STARD7,1,gold_standard,
TEAD1,ATP6V0A2,1,gold_standard,
TEAD4,VEGFA,-1,gold_standard,
TFAP2C,CDKN1A,-1,gold_standard,
TFAP2C,CRABP2,1,gold_standard,
TFAP2C,GPX1,1,gold_standard,
TFCP2,PAX6,1,gold_standard,
TFCP2,SPP1,1,gold_standard,
TFCP2,TF,1,gold_standard,
TFDP1,CCNE1,1,gold_standard,
TFDP1,CDK1,1,gold_standard,
TFDP1,DHFR,1,gold_standard,
TFDP1,MYBL2,1,gold_standard,
TFDP1,NRIP1,1,gold_standard,
TFDP1,PCNA,1,gold_standard,
TFDP1,RRM1,1,gold_standard,
TFDP1,TP53,-1,gold_standard,
TFDP1,TYMS,1,gold_standard,
TFPT,EAF2,-1,gold_standard,
TNFAIP3,IRF7,-1,gold_standard,
TNFAIP3,JUN,-1,gold_standard,
TNFAIP3,NFKB1,-1,gold_standard,
TNFAIP3,RELA,-1,gold_standard,
TP53,AFP,-1,gold_standard,
TP53,AKT1,-1,gold_standard,
TP53,ATF3,1,gold_standard,
TP53,BAX,1,gold_standard,
TP53,BCL2L1,1,gold_standard,
TP53,BCL3,-1,gold_standard,
TP53,BIRC5,-1,gold_standard,
TP53,BRCA1,-1,gold_standard,
TP53,BRCA2,-1,gold_standard,
TP53,CAV1,1,gold_standard,
TP53,CCNB1,-1,gold_standard,
TP53,CCNB2,-1,gold_standard,
TP53,CCND1,-1,gold_standard,
TP53,CD82,1,gold_standard,
TP53,CDK1,-1,gold_standard,
TP53,CDK2,-1,gold_standard,
TP53,CDKN1A,1,gold_standard,
TP53,CHEK1,-1,gold_standard,
TP53,CHEK2,-1,gold_standard,
TP53,CHUK,-1,gold_standard,
TP53,CRYAB,1,gold_standard,
TP53,CTNNB1,-1,gold_standard,
TP53,CTSD,1,gold_standard,
TP53,DDB1,1,gold_standard,
TP53,DDB2,1,gold_standard,
TP53,DNMT1,1,gold_standard,
TP53,DUSP1,1,gold_standard,
TP53,E2F3,-1,gold_standard,
TP53,E2F7,1,gold_standard,
TP53,EGFR,1,gold_standard,
TP53,EPHA2,1,gold_standard,
TP53,EZH2,1,gold_standard,
TP53,FGF2,-1,gold_standard,
TP53,FLT1,1,gold_standard,
TP53,FOXM1,-1,gold_standard,
TP53,GADD45A,1,gold_standard,
TP53,GDF15,1,gold_standard,
TP53,GSTP1,1,gold_standard,
TP53,HIPK2,1,gold_standard,
TP53,HNF4A,-1,gold_standard,
TP53,HSP90AB1,-1,gold_standard,
TP53,IFI16,1,gold_standard,
TP53,IGF1R,-1,gold_standard,
TP53,IPO7,-1,gold_standard,
TP53,MAD1L1,-1,gold_standard,
TP53,MAP4,-1,gold_standard,
TP53,MCL1,-1,gold_standard,
TP53,MCM7,-1,gold_standard,
TP53,MDM2,1,gold_standard,
TP53,MET,-1,gold_standard,
TP53,MGMT,-1,gold_standard,
TP53,MMP2,1,gold_standard,
TP53,MYC,-1,gold_standard,
TP53,OGG1,1,gold_standard,
TP53,PERP,-1,gold_standard,
TP53,PIAS3,-1,gold_standard,
TP53,PMAIP1,1,gold_standard,
TP53,PML,1,gold_standard,
TP53,PRC1,-1,gold_standard,
TP53,PTEN,-1,gold_standard,
TP53,PTTG1,1,gold_standard,
TP53,RASSF1,-1,gold_standard,
TP53,RECQL4,1,gold_standard,
TP53,REEP5,-1,gold_standard,
TP53,SIVA1,1,gold_standard,
TP53,SLC2A1,-1,gold_standard,
TP53,SLC6A6,-1,gold_standard,
TP53,SSTR2,-1,gold_standard,
TP53,STAT3,-1,gold_standard,
TP53,TBXAS1,-1,gold_standard,
TP53,TCF7L2,-1,gold_standard,
TP53,THBS1,1,gold_standard,
TP53,TNFRSF10A,1,gold_standard,
TP53,TNFRSF10B,1,gold_standard,
TP53,TP53,1,gold_standard,
TP53,TP53I3,1,gold_standard,
TP53,TRIM22,1,gold_standard,
TP53,TYMS,-1,gold_standard,
TP53,UHRF1,-1,gold_standard,
TP53,UHRF1BP1,1,gold_standard,
TP53,VCAN,1,gold_standard,
TP53,VEGFA,1,gold_standard,
TP53,WRN,-1,gold_standard,
TP53,XPO1,-1,gold_standard,
TP53BP1,BRCA1,1,gold_standard,
TRAF6,VEGFA,-1,gold_standard,
TRERF1,CD40,-1,gold_standard,
TRIB3,ATF4,-1,gold_standard,
TRIM16,VIM,-1,gold_standard,
TRIM28,E2F3,-1,gold_standard,
TRIM28,E2F4,-1,gold_standard,
TRPS1,RUNX2,-1,gold_standard,
TRRAP,CCND2,1,gold_standard,
TRRAP,MITF,-1,gold_standard,
TSC22D1,CNP,1,gold_standard,
TSC22D3,CCND1,1,gold_standard,
TSC22D3,CDKN1A,-1,gold_standard,
TSC22D3,FOXO1,-1,gold_standard,
TSC22D3,FOXO3,-1,gold_standard,
TSG101,EGFR,-1,gold_standard,
UHRF1,RB1,1,gold_standard,
USF1,ABCA1,1,gold_standard,
USF1,AGT,-1,gold_standard,
USF1,APC,1,gold_standard,
USF1,APOA5,1,gold_standard,
USF1,B2M,1,gold_standard,
USF1,CEACAM1,1,gold_standard,
USF1,CTSD,1,gold_standard,
USF1,CXCR4,1,gold_standard,
USF1,CYP19A1,-1,gold_standard,
USF1,FMR1,1,gold_standard,
USF1,FOXA2,1,gold_standard,
USF1,GATA5,1,gold_standard,
USF1,HMOX1,1,gold_standard,
USF1,P4HA1,1,gold_standard,
USF1,PTGDS,1,gold_standard,
USF1,S100A6,1,gold_standard,
USF1,SERBP1,1,gold_standard,
USF1,SLC19A1,1,gold_standard,
USF1,TGFB2,1,gold_standard,
USF1,TOP3A,1,gold_standard,
USF2,ABCA1,1,gold_standard,
USF2,APC,1,gold_standard,
USF2,APOA5,1,gold_standard,
USF2,B2M,1,gold_standard,
USF2,CEACAM1,1,gold_standard,
USF2,CTSD,1,gold_standard,
USF2,CXCR4,1,gold_standard,
USF2,CYP19A1,-1,gold_standard,
USF2,FMR1,1,gold_standard,
USF2,HMOX1,1,gold_standard,
USF2,IGF2R,1,gold_standard,
USF2,P4HA1,1,gold_standard,
USF2,SLC19A1,1,gold_standard,
USF2,TGFB2,1,gold_standard,
USF2,THBS1,1,gold_standard,
USF2,TOP3A,1,gold_standard,
VHL,ANGPT2,-1,gold_standard,
VHL,CDKN1B,1,gold_standard,
VHL,CDKN1C,1,gold_standard,
VHL,CXCR4,-1,gold_standard,
VHL,DAB2,1,gold_standard,
VHL,HIF1A,-1,gold_standard,
VHL,IGF1R,-1,gold_standard,
VHL,NMU,-1,gold_standard,
VHL,SPARC,1,gold_standard,
VHL,TFRC,-1,gold_standard,
VHL,VEGFA,1,gold_standard,
WWP1,ERBB4,-1,gold_standard,
WWP1,TGFBR1,-1,gold_standard,
WWTR1,ASNS,-1,gold_standard,
WWTR1,BAK1,1,gold_standard,
WWTR1,BAX,1,gold_standard,
WWTR1,SMAD3,1,gold_standard,
XBP1,ERP29,-1,gold_standard,
XBP1,HSPA5,1,gold_standard,
XBP1,NPPB,1,gold_standard,
XPC,CASP2,-1,gold_standard,
XPC,KIN,1,gold_standard,
XPC,RNF111,-1,gold_standard,
XRCC5,ETS1,-1,gold_standard,
YBX1,AGT,1,gold_standard,
YBX1,ANAPC4,-1,gold_standard,
YBX1,CCNB1,-1,gold_standard,
YBX1,CCNC,-1,gold_standard,
YBX1,CDC20,-1,gold_standard,
YBX1,CDH1,1,gold_standard,
YBX1,CDKN3,1,gold_standard,
YBX1,CKS2,-1,gold_standard,
YBX1,CXCR4,1,gold_standard,
YBX1,EGFR,1,gold_standard,
YBX1,ERBB2,1,gold_standard,
YBX1,ERBB3,1,gold_standard,
YBX1,KPNA2,-1,gold_standard,
YBX1,MET,1,gold_standard,
YBX1,MNAT1,-1,gold_standard,
YBX1,MYCN,1,gold_standard,
YBX1,RAD9A,1,gold_standard,
YBX1,RBBP8,-1,gold_standard,
YBX1,SKP2,-1,gold_standard,
YBX1,SUMO1,-1,gold_standard,
YBX1,TYMS,-1,gold_standard,
YEATS4,TP53,-1,gold_standard,
YY1,ACTC1,-1,gold_standard,
YY1,APC,-1,gold_standard,
YY1,APH1A,1,gold_standard,
YY1,ATP2C1,1,gold_standard,
YY1,CFTR,1,gold_standard,
YY1,COX7C,1,gold_standard,
YY1,CREBBP,-1,gold_standard,
YY1,CTCF,1,gold_standard,
YY1,CXCR4,-1,gold_standard,
YY1,DNAJB4,1,gold_standard,
YY1,EGFR,1,gold_standard,
YY1,EPAS1,-1,gold_standard,
YY1,ERBB2,1,gold_standard,
YY1,ERCC5,1,gold_standard,
YY1,GDAP1,1,gold_standard,
YY1,HAS2,-1,gold_standard,
YY1,HSPA5,1,gold_standard,
YY1,MYC,1,gold_standard,
YY1,NF1,1,gold_standard,
YY1,PCNA,1,gold_standard,
YY1,PDIA6,-1,gold_standard,
YY1,PRDM2,1,gold_standard,
YY1,SURF1,1,gold_standard,
YY1,SURF2,1,gold_standard,
YY1,TNFRSF10B,1,gold_standard,
YY1,TOP3A,1,gold_standard,
YY1,TP53,1,gold_standard,
YY1,VEGFB,1,gold_standard,
YY1,ZNF175,1,gold_standard,
ZBTB14,FHL2,1,gold_standard,
ZBTB16,BID,-1,gold_standard,
ZBTB16,CCNA2,-1,gold_standard,
ZBTB16,CRABP1,1,gold_standard,
ZBTB16,CXCR4,1,gold_standard,
ZBTB16,SOX9,1,gold_standard,
ZBTB17,CDKN1A,-1,gold_standard,
ZBTB2,ARF1,-1,gold_standard,
ZBTB2,CDKN1A,-1,gold_standard,
ZBTB2,MDM2,1,gold_standard,
ZBTB2,TP53,-1,gold_standard,
ZBTB5,CDKN1A,-1,gold_standard,
ZFHX3,AFP,-1,gold_standard,
ZFHX3,CDKN1A,1,gold_standard,
ZFP36,ELAVL1,1,gold_standard,
ZFP36,HIF1A,1,gold_standard,
ZFP36,LATS2,-1,gold_standard,
ZFP36,VEGFA,-1,gold_standard,
ZFP36L1,VEGFA,-1,gold_standard,
ZHX2,AFP,-1,gold_standard,
ZHX2,CCNA2,-1,gold_standard,
ZHX2,CCNE1,-1,gold_standard,
ZIC2,TCF4,-1,gold_standard,
ZNF143,BUB1B,1,gold_standard,
ZNF143,PCYT1A,1,gold_standard,
ZNF148,VIM,-1,gold_standard,
ZNF202,ABCA1,-1,gold_standard,
ZNF202,POMGNT1,-1,gold_standard,
ZNF217,CDH1,-1,gold_standard,
ZNF224,ALDOA,-1,gold_standard,
ZNF24,CCND1,1,gold_standard,
ZNF24,CTNNB1,1,gold_standard,
ZNF24,VEGFA,-1,gold_standard,
ZNF300,CDKN1A,-1,gold_standard,
ZNF300,CDKN1B,-1,gold_standard,
ZNF300,MYC,1,gold_standard,
ZNF350,ATXN2,1,gold_standard,
ZNF350,HMGA2,-1,gold_standard,
ZNF382,CDK6,-1,gold_standard,
ZNF382,HMGA2,-1,gold_standard,
ZNF382,ID1,-1,gold_standard,
ZNF382,JUN,-1,gold_standard,
ZNF382,MITF,-1,gold_standard,
ZNF382,MYC,-1,gold_standard,
ZNF382,NFKB1,-1,gold_standard,
ZNF382,STAT3,-1,gold_standard,
ZNF382,STAT5B,-1,gold_standard,
ZNF383,JUN,-1,gold_standard,
ZNF76,CDKN1A,-1,gold_standard,
ZNF76,PCYT1A,1,gold_standard,
AHR,FOS,1,dorothea,
AHR,MYC,1,dorothea,
AHR,ASAP1,1,dorothea,
AHR,VGLL4,1,dorothea,
AHR,ARID5B,1,dorothea,
AHR,CTNNA1,1,dorothea,
AHR,DOCK4,1,dorothea,
AHR,EPB41L2,1,dorothea,
AHR,FRMD4A,1,dorothea,
AHR,GAS7,1,dorothea,
AHR,KAZN,1,dorothea,
AHR,KDM4C,1,dorothea,
AHR,LHFPL2,1,dorothea,
AHR,MAP4K4,1,dorothea,
AHR,MAST4,1,dorothea,
AHR,MID1,1,dorothea,
AHR,MYO1B,1,dorothea,
AHR,NCOR2,1,dorothea,
AHR,NFATC2,1,dorothea,
AHR,NRP2,1,dorothea,
AHR,PLCB1,1,dorothea,
AHR,RBMS1,1,dorothea,
AHR,SIPA1L2,1,dorothea,
AHR,SOS1,1,dorothea,
AHR,SULF2,1,dorothea,
AHR,TRIM37,1,dorothea,
AHR,TRIO,1,dorothea,
AHR,TRPS1,1,dorothea,
AHR,TSHZ2,1,dorothea,
AHR,UTRN,1,dorothea,
AHR,ZNF217,1,dorothea,
AHR,ZNF385D,1,dorothea,
ARID2,AGTPBP1,1,dorothea,
ARID2,ATXN7,1,dorothea,
ARID2,BAZ2A,1,dorothea,
ARID2,BBX,1,dorothea,
ARID2,CACUL1,1,dorothea,
ARID2,CDK17,1,dorothea,
ARID2,CHD2,1,dorothea,
ARID2,CHD9,1,dorothea,
ARID2,CPSF6,1,dorothea,
ARID2,FOXJ3,1,dorothea,
ARID2,HNRNPH1,1,dorothea,
ARID2,HNRNPL,1,dorothea,
ARID2,JMJD1C,1,dorothea,
ARID2,LRP6,1,dorothea,
ARID2,MAP4K5,1,dorothea,
ARID2,MLLT10,1,dorothea,
ARID2,MSI2,1,dorothea,
ARID2,NCOA2,1,dorothea,
ARID2,NFAT5,1,dorothea,
ARID2,PAWR,1,dorothea,
ARID2,RBPJ,1,dorothea,
ARID2,RCOR3,1,dorothea,
ARID2,SIAH1,1,dorothea,
ARID2,SOS1,1,dorothea,
ARID2,TIAL1,1,dorothea,
ARID2,TNPO1,1,dorothea,
ARID2,USP3,1,dorothea,
ARID2,WAC,1,dorothea,
ARID2,ZCCHC2,1,dorothea,
ARID2,ZNF131,1,dorothea,
ARID3A,ACKR2,1,dorothea,
ARID3A,BAZ2A,1,dorothea,
ARID3A,BCAT1,1,dorothea,
ARID3A,CIC,1,dorothea,
ARID3A,CYTH1,1,dorothea,
ARID3A,DDIT4,1,dorothea,
ARID3A,ERN1,1,dorothea,
ARID3A,FOXK1,1,dorothea,
ARID3A,GAB2,1,dorothea,
ARID3A,GRK6,1,dorothea,
ARID3A,MKNK2,1,dorothea,
ARID3A,PLIN2,1,dorothea,
ARID3A,PTK2B,1,dorothea,
ARID3A,SEC14L1,1,dorothea,
ARID3A,ST3GAL1,1,dorothea,
ARID3A,STK10,1,dorothea,
ARID3A,TGIF1,1,dorothea,
ARID3A,ZC3H3,1,dorothea,
ARNT,BHLHE40,1,dorothea,
ARNT,LDHA,1,dorothea,
ARNT,VEGFA,1,dorothea,
ARNT,ANGPT1,1,dorothea,
ARNT,AFF1,1,dorothea,
ARNT,ALDOA,1,dorothea,
ARNT,ANK3,1,dorothea,
ARNT,ARID1B,1,dorothea,
ARNT,ARID5B,1,dorothea,
ARNT,ASAP1,1,dorothea,
ARNT,DAAM1,1,dorothea,
ARNT,DOCK1,1,dorothea,
ARNT,DOCK4,1,dorothea,
ARNT,DST,1,dorothea,
ARNT,DYNC2H1,1,dorothea,
ARNT,EIF3H,1,dorothea,
ARNT,ENO1,1,dorothea,
ARNT,ERC1,1,dorothea,
ARNT,EXOC6B,1,dorothea,
ARNT,FNDC3B,1,dorothea,
ARNT,GTDC1,1,dorothea,
ARNT,IQSEC1,1,dorothea,
ARNT,LPP,1,dorothea,
ARNT,MACROD2,1,dorothea,
ARNT,MED13L,1,dorothea,
ARNT,MID1,1,dorothea,
ARNT,NBEA,1,dorothea,
ARNT,NFASC,1,dorothea,
ARNT,NFIA,1,dorothea,
ARNT,PIP4K2A,1,dorothea,
ARNT,PTK2,1,dorothea,
ARNT,PTPRD,1,dorothea,
ARNT,RBMS1,1,dorothea,
ARNT,RBMS3,1,dorothea,
ARNT,RBPJ,1,dorothea,
ARNT,RREB1,1,dorothea,
ARNT,SLC22A23,1,dorothea,
ARNT,SORL1,1,dorothea,
ARNT,SOX5,1,dorothea,
ARNT,SPAG9,1,dorothea,
ARNT,SPOCK1,1,dorothea,
ARNT,TBC1D5,1,dorothea,
ARNT,TCF12,1,dorothea,
ARNT,TCF4,1,dorothea,
ARNT,TFRC,1,dorothea,
ARNT,TRIO,1,dorothea,
ARNT,TTLL5,1,dorothea,
ARNT,UVRAG,1,dorothea,
ARNT,VGLL4,1,dorothea,
ARNT,VPS13B,1,dorothea,
ARNT,VPS13D,1,dorothea,
ARNTL,DBP,1,dorothea,
ARNTL,NR1D2,1,dorothea,
ATF1,ERBB2,1,dorothea,
ATF1,FLT1,1,dorothea,
ATF1,LDHA,1,dorothea,
ATF1,NTS,1,dorothea,
ATF1,PLAUR,1,dorothea,
ATF1,TOP2A,1,dorothea,
ATF1,UGT8,1,dorothea,
ATF2,CDKN1A,1,dorothea,
ATF2,DUSP1,1,dorothea,
ATF2,FN1,1,dorothea,
ATF2,FOS,1,dorothea,
ATF2,IMPDH2,1,dorothea,
ATF2,PCK2,1,dorothea,
ATF2,RB1,1,dorothea,
ATF3,GCLC,-1,dorothea,
ATF3,STAT3,-1,dorothea,
ATF3,AKAP13,-1,dorothea,
ATF3,ANXA1,-1,dorothea,
ATF3,BHLHE40,-1,dorothea,
ATF3,COA7,-1,dorothea,
ATF3,ETS2,-1,dorothea,
ATF3,GLIS3,-1,dorothea,
ATF3,GNA12,-1,dorothea,
ATF3,HSPB1,-1,dorothea,
ATF3,KDM4C,-1,dorothea,
ATF3,KDM6B,-1,dorothea,
ATF3,KLF6,-1,dorothea,
ATF3,MAPKAP1,-1,dorothea,
ATF3,MAPRE2,-1,dorothea,
ATF3,MED15,-1,dorothea,
ATF3,MYO18A,-1,dorothea,
ATF3,NFIA,-1,dorothea,
ATF3,PCBP1,-1,dorothea,
ATF3,PER1,-1,dorothea,
ATF3,PRPF31,-1,dorothea,
ATF3,PTP4A1,-1,dorothea,
ATF3,RAD9A,-1,dorothea,
ATF3,RCAN1,-1,dorothea,
ATF3,SMOX,-1,dorothea,
ATF3,SND1,-1,dorothea,
ATF3,SPAG9,-1,dorothea,
ATF3,SPRED2,-1,dorothea,
ATF3,SREBF1,-1,dorothea,
ATF3,SYTL2,-1,dorothea,
ATF3,TOM1L2,-1,dorothea,
ATF3,TRIB1,-1,dorothea,
ATF3,TSC22D2,-1,dorothea,
ATF3,UBC,-1,dorothea,
ATF3,VGLL4,-1,dorothea,
ATF3,VMP1,-1,dorothea,
ATF3,ZBTB20,-1,dorothea,
ATF3,ZFP36L1,-1,dorothea,
ATF4,MCL1,1,dorothea,
ATF6,ATP2A2,1,dorothea,
ATF6,CALR,1,dorothea,
ATF6,DDIT3,1,dorothea,
ATF6,HSP90B1,1,dorothea,
ATF6,HSPA5,1,dorothea,
ATF6,SEL1L,1,dorothea,
ATF6,SRF,1,dorothea,
ATF6,XBP1,1,dorothea,
ATF7,ARID1A,1,dorothea,
ATF7,ARID1B,1,dorothea,
ATF7,CMIP,1,dorothea,
ATF7,CREB3L2,1,dorothea,
ATF7,CREBBP,1,dorothea,
ATF7,DEPDC5,1,dorothea,
ATF7,DST,1,dorothea,
ATF7,EML2,1,dorothea,
ATF7,EXOC4,1,dorothea,
ATF7,FAM122C,1,dorothea,
ATF7,IGF1,1,dorothea,
ATF7,KANSL1,1,dorothea,
ATF7,KDM4C,1,dorothea,
ATF7,KPNA6,1,dorothea,
ATF7,MSI2,1,dorothea,
ATF7,NFIA,1,dorothea,
ATF7,PHF21A,1,dorothea,
ATF7,PTPRS,1,dorothea,
ATF7,SND1,1,dorothea,
ATF7,TCF12,1,dorothea,
ATF7,TEAD1,1,dorothea,
ATF7,TNRC6B,1,dorothea,
ATF7,TP53BP1,1,dorothea,
ATF7,UBE2H,1,dorothea,
ATF7,XPO7,1,dorothea,
ATF7,ZFP36L1,1,dorothea,
BACH1,ALDOA,1,dorothea,
BACH1,ASAP1,1,dorothea,
BACH1,CDK6,1,dorothea,
BACH1,CLIP4,1,dorothea,
BACH1,DPH6,1,dorothea,
BACH1,GCLC,1,dorothea,
BACH1,IFRD1,1,dorothea,
BACH1,KCTD20,1,dorothea,
BACH1,LBR,1,dorothea,
BACH1,MAFG,1,dorothea,
BACH1,ME1,1,dorothea,
BACH1,MSANTD3,1,dorothea,
BACH1,NQO2,1,dorothea,
BACH1,PIK3CD,1,dorothea,
BACH1,PSAP,1,dorothea,
BACH1,RFFL,1,dorothea,
BACH1,SLC48A1,1,dorothea,
BACH1,SLC7A11,1,dorothea,
BACH1,SLX4IP,1,dorothea,
BACH1,SMARCA4,1,dorothea,
BACH1,SQSTM1,1,dorothea,
BACH1,SSC4D,1,dorothea,
BACH1,SYNJ2,1,dorothea,
BACH1,TNFAIP2,1,dorothea,
BACH1,TRIM56,1,dorothea,
BCL11A,CCDC88C,1,dorothea,
BCL11A,CDYL,1,dorothea,
BCL11A,CNTNAP2,1,dorothea,
BCL11A,DTNB,1,dorothea,
BCL11A,ELMO1,1,dorothea,
BCL11A,ETV6,1,dorothea,
BCL11A,GDI2,1,dorothea,
BCL11A,IGF1R,1,dorothea,
BCL11A,JARID2,1,dorothea,
BCL11A,KDM2B,1,dorothea,
BCL11A,LCP1,1,dorothea,
BCL11A,MAP3K8,1,dorothea,
BCL11A,NFIC,1,dorothea,
BCL11A,OBSCN,1,dorothea,
BCL11A,PPP2R5C,1,dorothea,
BCL11A,SLC12A8,1,dorothea,
BCL11A,SORL1,1,dorothea,
BCL11A,SYNE2,1,dorothea,
BCL11A,TBC1D4,1,dorothea,
BCL11A,TLE4,1,dorothea,
BCL11A,TRAK1,1,dorothea,
BCL11A,ZMIZ1,1,dorothea,
BCL11A,ZMYND8,1,dorothea,
BCL6,PRDM1,-1,dorothea,
BCL6,FOXO3,-1,dorothea,
BCL6,ANK3,-1,dorothea,
BCL6,ARHGAP26,-1,dorothea,
BCL6,ARID5B,-1,dorothea,
BCL6,BRD4,-1,dorothea,
BCL6,CABIN1,-1,dorothea,
BCL6,CCND3,-1,dorothea,
BCL6,CFLAR,-1,dorothea,
BCL6,DUSP22,-1,dorothea,
BCL6,GMDS,-1,dorothea,
BCL6,GPCPD1,-1,dorothea,
BCL6,HDAC4,-1,dorothea,
BCL6,IL4R,-1,dorothea,
BCL6,JADE1,-1,dorothea,
BCL6,LDLR,-1,dorothea,
BCL6,LPP,-1,dorothea,
BCL6,MAP3K8,-1,dorothea,
