source,target,sign,source_db,confidence
EGR1,TBXA2R,1,dorothea,
EGR1,TGFBR2,1,dorothea,
EGR1,TIMP2,1,dorothea,
EGR1,TIMP3,1,dorothea,
ELF1,MEIS1,1,dorothea,
ELF1,ADCY7,1,dorothea,
ELF1,ARHGAP12,1,dorothea,
ELF1,CAST,1,dorothea,
ELF1,CDC42SE2,1,dorothea,
ELF1,CHD9,1,dorothea,
ELF1,FNDC3B,1,dorothea,
ELF1,NFE2L2,1,dorothea,
ELF1,PRKCH,1,dorothea,
ELF1,PTTG1IP,1,dorothea,
ELF1,RNF213,1,dorothea,
ELF1,RNF38,1,dorothea,
ELF1,SEC14L1,1,dorothea,
ELF1,SGMS1,1,dorothea,
ELF1,TACC1,1,dorothea,
ELF1,TRIB1,1,dorothea,
ELF1,TSPAN14,1,dorothea,
ELF1,UBE2H,1,dorothea,
ELF1,ZFYVE28,1,dorothea,
EPAS1,ADORA2A,1,dorothea,
EPAS1,BHLHE40,1,dorothea,
EPAS1,CAR9,1,dorothea,
EPAS1,PDGFB,1,dorothea,
EPAS1,SLC11A2,1,dorothea,
EPAS1,SPHK1,1,dorothea,
EPAS1,TERT,1,dorothea,
ESR1,ABCG3,1,dorothea,
ESR1,ATP2B4,1,dorothea,
ESR1,BCL2,1,dorothea,
ESR1,BTG2,-1,dorothea,
ESR1,C3,1,dorothea,
ESR1,CAD,1,dorothea,
ESR1,CAPN2,1,dorothea,
ESR1,CAV1,1,dorothea,
ESR1,CAV2,1,dorothea,
ESR1,CD86,1,dorothea,
ESR1,CDH1,1,dorothea,
ESR1,CLDN4,1,dorothea,
ESR1,CRYZ,1,dorothea,
ESR1,CTSD,1,dorothea,
ESR1,CXCL12,1,dorothea,
ESR1,EDN3,1,dorothea,
ESR1,FOS,1,dorothea,
ESR1,FOXO1,1,dorothea,
ESR1,GSN,1,dorothea,
ESR1,HSPB1,1,dorothea,
ESR1,IGFBP4,1,dorothea,
ESR1,ITGB1,1,dorothea,
ESR1,JUN,1,dorothea,
ESR1,JUNB,1,dorothea,
ESR1,KRT18,1,dorothea,
ESR1,LGALS8,1,dorothea,
ESR1,MDM2,1,dorothea,
ESR1,MYB,1,dorothea,
ESR1,MYC,1,dorothea,
ESR1,NEK6,1,dorothea,
ESR1,PBX1,1,dorothea,
ESR1,PGR,1,dorothea,
ESR1,POR,1,dorothea,
ESR1,RUNX2,1,dorothea,
ESR1,SERPINB9,1,dorothea,
ESR1,SMARCA2,1,dorothea,
ESR1,SRC,1,dorothea,
ESR1,TERT,1,dorothea,
ESR1,TRIM16,1,dorothea,
ESR1,TSC22D3,1,dorothea,
ESR1,TYMS,1,dorothea,
ETS1,ABCC1,1,dorothea,
ETS1,ATP2A3,1,dorothea,
ETS1,ATP5B,1,dorothea,
ETS1,BCL2,1,dorothea,
ETS1,BID,1,dorothea,
ETS1,BIRC2,1,dorothea,
ETS1,CD53,1,dorothea,
ETS1,CD6,1,dorothea,
ETS1,CDH13,1,dorothea,
ETS1,CDKN1A,1,dorothea,
ETS1,CHUK,1,dorothea,
ETS1,CIP2A,1,dorothea,
ETS1,COX4I1,1,dorothea,
ETS1,CSF2,1,dorothea,
ETS1,CTSB,1,dorothea,
ETS1,DNTT,1,dorothea,
ETS1,DUSP6,1,dorothea,
ETS1,ECE1,1,dorothea,
ETS1,EGR1,1,dorothea,
ETS1,EGR2,1,dorothea,
ETS1,EMSY,1,dorothea,
ETS1,F13A1,1,dorothea,
ETS1,FOS,1,dorothea,
ETS1,GP5,1,dorothea,
ETS1,GP9,1,dorothea,
ETS1,GZMB,1,dorothea,
ETS1,HPGD,1,dorothea,
ETS1,IER5,1,dorothea,
ETS1,IL2RB,1,dorothea,
ETS1,ITGA5,1,dorothea,
ETS1,ITGB3,1,dorothea,
ETS1,JAK3,1,dorothea,
ETS1,LCK,1,dorothea,
ETS1,LCP1,1,dorothea,
ETS1,LTB,1,dorothea,
ETS1,LTF,1,dorothea,
ETS1,MDM2,-1,dorothea,
ETS1,MGAT5,1,dorothea,
ETS1,MMP2,1,dorothea,
ETS1,MMP9,1,dorothea,
ETS1,MPL,1,dorothea,
ETS1,MYB,1,dorothea,
ETS1,NDRG1,-1,dorothea,
ETS1,NFKB1,1,dorothea,
ETS1,OAS2,1,dorothea,
ETS1,POLD1,1,dorothea,
ETS1,POR,1,dorothea,
ETS1,PSEN1,1,dorothea,
ETS1,RAD51,1,dorothea,
ETS1,SLC19A1,1,dorothea,
ETS1,SMAD4,1,dorothea,
ETS1,TAF12,1,dorothea,
ETS1,TBXA2R,1,dorothea,
ETS1,TBXAS1,-1,dorothea,
ETS1,TERT,-1,dorothea,
ETS1,TFRC,1,dorothea,
ETS1,THBS1,1,dorothea,
ETS1,TNFSF14,1,dorothea,
FOS,ACP5,1,dorothea,
FOS,BATF3,1,dorothea,
FOS,CCL2,1,dorothea,
FOS,CCL5,1,dorothea,
FOS,CD69,1,dorothea,
FOS,CDH1,1,dorothea,
FOS,CDKN1A,1,dorothea,
FOS,CLU,-1,dorothea,
FOS,CSF2,1,dorothea,
FOS,ERCC4,1,dorothea,
FOS,EZR,1,dorothea,
FOS,HSPH1,1,dorothea,
FOS,IL12A,1,dorothea,
FOS,IL2RA,1,dorothea,
FOS,IL4RA,1,dorothea,
FOS,ITGA5,1,dorothea,
FOS,LRIG2,1,dorothea,
FOS,MMP2,1,dorothea,
FOS,MYC,-1,dorothea,
FOS,NFATC1,1,dorothea,
FOS,NFKB1,-1,dorothea,
FOS,PDGFB,1,dorothea,
FOS,PGR,1,dorothea,
FOS,PLA2G4A,1,dorothea,
FOS,RUNX2,1,dorothea,
FOS,SMAD4,1,dorothea,
FOS,STAR,1,dorothea,
FOS,VDR,1,dorothea,
FOXJ2,SUN1,1,dorothea,
FOXJ2,ANTXR2,1,dorothea,
FOXJ2,FHL1,1,dorothea,
FOXJ2,HBP1,1,dorothea,
FOXJ2,JAK1,1,dorothea,
FOXJ2,SAMSN1,1,dorothea,
FOXJ2,SELENOP,1,dorothea,
FOXJ2,STAG2,1,dorothea,
FOXJ2,ZBTB20,1,dorothea,
FOXO1,CAV1,1,dorothea,
FOXO1,CCNB1,-1,dorothea,
FOXO1,CCNB2,-1,dorothea,
FOXO1,CDKN1C,1,dorothea,
FOXO1,CNR1,-1,dorothea,
FOXO1,EIF4EBP1,1,dorothea,
FOXO1,MCM5,-1,dorothea,
FOXO1,RAG1,1,dorothea,
FOXO1,RPS6KA3,1,dorothea,
FOXO1,SELENOP,1,dorothea,
FOXO1,TIMP3,-1,dorothea,
FOXO1,TNFSF10,1,dorothea,
FOXO1,TXNIP,-1,dorothea,
GATA1,CYBB,1,dorothea,
GATA1,GFI1B,1,dorothea,
GATA1,HEMGN,-1,dorothea,
GATA1,NFE2,1,dorothea,
GATA1,TBXA2R,1,dorothea,
GATA2,ARRDC4,1,dorothea,
GATA2,CCRL2,1,dorothea,
GATA2,CTSH,1,dorothea,
GATA2,CYBB,-1,dorothea,
GATA2,ELMO1,1,dorothea,
GATA2,FCER1A,1,dorothea,
GATA2,GATA1,1,dorothea,
GATA2,GPR146,1,dorothea,
GATA2,IL1RL1,1,dorothea,
GATA2,MS4A2,1,dorothea,
GATA2,MYC,1,dorothea,
GATA2,PECAM1,1,dorothea,
GATA2,PNPLA8,-1,dorothea,
GATA2,PPP1R15A,1,dorothea,
GATA2,PSD4,1,dorothea,
GATA2,SGK1,-1,dorothea,
GATA2,VWA5A,1,dorothea,
GFI1B,MEF2C,-1,dorothea,
GFI1B,AHCYL2,1,dorothea,
GFI1B,APLP2,1,dorothea,
GFI1B,MGAT1,1,dorothea,
GFI1B,SGMS1,1,dorothea,
GFI1B,STAT6,1,dorothea,
GFI1B,USP10,1,dorothea,
HBP1,NCF1,-1,dorothea,
HBP1,CDK19,-1,dorothea,
HBP1,GNA13,-1,dorothea,
HBP1,HERC3,-1,dorothea,
HBP1,LRCH1,-1,dorothea,
HBP1,PJA2,-1,dorothea,
HBP1,PPM1D,-1,dorothea,
HBP1,RNF13,-1,dorothea,
HBP1,RNF38,-1,dorothea,
HBP1,SMARCA2,-1,dorothea,
HBP1,SQSTM1,-1,dorothea,
HBP1,TLK1,-1,dorothea,
HBP1,TOPORS,-1,dorothea,
HINFP,ACBD5,1,dorothea,
HINFP,MPZL1,1,dorothea,
HINFP,MRVI1,1,dorothea,
HINFP,TBXAS1,1,dorothea,
HINFP,USP48,1,dorothea,
HNF1B,ACSL5,1,dorothea,
HNF1B,AFDN,1,dorothea,
HNF1B,ARHGEF28,1,dorothea,
HNF1B,EPS8,1,dorothea,
HNF1B,GPR160,1,dorothea,
HNF1B,GRAMD3,1,dorothea,
HNF1B,KCNIP4,1,dorothea,
HNF1B,LPP,1,dorothea,
HNF1B,NRXN1,1,dorothea,
HNF1B,ZFP438,1,dorothea,
HNF4A,ALDH6A1,1,dorothea,
HNF4A,C3,1,dorothea,
HNF4A,CDKN1A,1,dorothea,
HNF4A,CLDN4,1,dorothea,
HNF4A,CYP27A1,1,dorothea,
HNF4A,EPHX1,1,dorothea,
HNF4A,F10,1,dorothea,
HNF4A,GHR,1,dorothea,
HNF4A,LDLR,1,dorothea,
HNF4A,LIPC,1,dorothea,
HNF4A,MYC,1,dorothea,
HNF4A,PROS1,1,dorothea,
HNF4A,SELENOP,1,dorothea,
HNF4A,TASP1,1,dorothea,
HOXA9,ARHGAP15,1,dorothea,
HOXA9,GHR,1,dorothea,
HOXA9,GSAP,1,dorothea,
HOXA9,IPCEF1,1,dorothea,
HOXA9,TLE4,1,dorothea,
HOXA9,VIM,1,dorothea,
IKZF1,ARHGAP18,1,dorothea,
IKZF1,ATP8B4,1,dorothea,
IKZF1,CHST11,1,dorothea,
IKZF1,DOCK11,1,dorothea,
IKZF1,ELF4,1,dorothea,
IKZF1,IL10RA,1,dorothea,
IKZF1,ITPR1,1,dorothea,
IKZF1,LYN,1,dorothea,
IKZF1,NABP1,1,dorothea,
IKZF1,NEK6,1,dorothea,
IKZF1,OSBPL3,1,dorothea,
IKZF1,PIP4K2A,1,dorothea,
IKZF1,PRKCB,1,dorothea,
IKZF1,SAMSN1,1,dorothea,
IKZF1,ST6GAL1,1,dorothea,
IKZF1,STK10,1,dorothea,
IKZF1,SUSD1,1,dorothea,
IKZF1,TNFAIP8,1,dorothea,
IKZF1,TRIB3,1,dorothea,
IKZF1,ZEB2,1,dorothea,
IKZF1,ZFYVE28,1,dorothea,
IRF1,CYBB,1,dorothea,
IRF1,DDX58,1,dorothea,
IRF1,IFIT3,1,dorothea,
IRF1,IFIT3B,1,dorothea,
IRF1,IL15,1,dorothea,
IRF1,TNFSF10,1,dorothea,
IRF7,CXCL10,1,dorothea,
IRF9,IFIT3,1,dorothea,
IRF9,IFIT3B,1,dorothea,
IRF9,PML,1,dorothea,
IRF9,MX1,1,dorothea,
IRF9,MX2,1,dorothea,
IRF9,OAS2,1,dorothea,
IRF9,OAS3,1,dorothea,
IRF9,RSAD2,1,dorothea,
IRF9,SAMD9L,1,dorothea,
JUN,APP,1,dorothea,
JUN,BATF3,1,dorothea,
JUN,CCL2,1,dorothea,
JUN,CCL5,1,dorothea,
JUN,CD44,1,dorothea,
JUN,CD82,1,dorothea,
JUN,CDKN1A,-1,dorothea,
JUN,CSF2,1,dorothea,
JUN,CYP2J9,1,dorothea,
JUN,ETS1,1,dorothea,
JUN,EZR,1,dorothea,
JUN,GJA6,1,dorothea,
JUN,IER5,1,dorothea,
JUN,IGF1,1,dorothea,
JUN,IL12A,1,dorothea,
JUN,LBP,-1,dorothea,
JUN,MAT2A,1,dorothea,
JUN,MMP2,1,dorothea,
JUN,MYB,1,dorothea,
JUN,MYC,-1,dorothea,
JUN,PGR,-1,dorothea,
JUN,PLA2G4A,1,dorothea,
JUN,RARB,1,dorothea,
JUN,RUNX2,1,dorothea,
JUN,TIMP2,1,dorothea,
JUN,VCAM1,1,dorothea,
JUN,VDR,1,dorothea,
JUN,VIM,1,dorothea,
JUNB,CLU,1,dorothea,
JUNB,ABCC1,1,dorothea,
JUNB,AMPD3,1,dorothea,
JUNB,BHLHE40,1,dorothea,
JUNB,DMD,1,dorothea,
JUNB,EGR2,1,dorothea,
JUNB,IER5,1,dorothea,
JUNB,KLF6,1,dorothea,
JUNB,LMNA,1,dorothea,
JUNB,SEC14L1,1,dorothea,
JUNB,SH3BP5,1,dorothea,
JUNB,SMARCA2,1,dorothea,
JUNB,TBC1D14,1,dorothea,
JUNB,VOPP1,1,dorothea,
JUNB,ZBTB20,1,dorothea,
KLF1,AGRN,1,dorothea,
KLF1,AHNAK,1,dorothea,
KLF1,CTSB,1,dorothea,
KLF1,KLHL21,1,dorothea,
KLF1,NADK,1,dorothea,
KLF1,NOL4L,1,dorothea,
KLF1,PKM,1,dorothea,
KLF1,PLEC,1,dorothea,
KLF1,RAB3IL1,1,dorothea,
KLF1,RALGDS,1,dorothea,
KLF1,RNF38,1,dorothea,
KLF1,SGMS1,1,dorothea,
KLF1,SLC4A1,1,dorothea,
KLF1,SLC6A6,1,dorothea,
KLF1,SNAP47,1,dorothea,
KLF1,SPTB,1,dorothea,
KLF1,TBC1D14,1,dorothea,
KLF1,TCEA2,1,dorothea,
KLF1,ZFP36,1,dorothea,
KLF3,BTBD3,1,dorothea,
KLF3,CAST,1,dorothea,
KLF3,GNG12,1,dorothea,
KLF3,KCNK1,1,dorothea,
KLF3,MECOM,1,dorothea,
KLF3,MYO5A,1,dorothea,
KLF3,TSPAN12,1,dorothea,
KLF6,MMP9,-1,dorothea,
KLF6,CDH1,1,dorothea,
KLF6,ANXA2,1,dorothea,
KLF6,AREG,1,dorothea,
KLF6,EPS8,1,dorothea,
KLF6,ERRFI1,1,dorothea,
KLF6,ETS1,1,dorothea,
KLF6,IER5,1,dorothea,
KLF6,IRF1,1,dorothea,
KLF6,ITGB1,1,dorothea,
KLF6,LDLR,1,dorothea,
KLF6,LHFPL2,1,dorothea,
KLF6,LMNA,1,dorothea,
KLF6,LRRFIP1,1,dorothea,
KLF6,NEDD9,1,dorothea,
KLF6,PLEC,1,dorothea,
KLF6,TACC1,1,dorothea,
KLF6,TSPAN14,1,dorothea,
KLF6,WFS1,1,dorothea,
LEF1,BIRC5,1,dorothea,
LEF1,CD1D1,-1,dorothea,
LEF1,MYC,1,dorothea,
LEF1,RAG2,1,dorothea,
MEF2A,JUN,1,dorothea,
MEF2A,ARHGEF3,1,dorothea,
MEF2A,BCAS3,1,dorothea,
MEF2A,BLK,1,dorothea,
MEF2A,CHD9,1,dorothea,
MEF2A,DMD,1,dorothea,
MEF2A,EFR3A,1,dorothea,
MEF2A,FAM129A,1,dorothea,
MEF2A,FBXW11,1,dorothea,
MEF2A,FCHSD2,1,dorothea,
MEF2A,GOLIM4,1,dorothea,
MEF2A,HDAC9,1,dorothea,
MEF2A,IPCEF1,1,dorothea,
MEF2A,ITGB1,1,dorothea,
MEF2A,ITPR1,1,dorothea,
MEF2A,KDM4C,1,dorothea,
MEF2A,KLF6,1,dorothea,
MEF2A,LHFPL2,1,dorothea,
MEF2A,LMNA,1,dorothea,
MEF2A,LRCH1,1,dorothea,
MEF2A,MEF2C,1,dorothea,
MEF2A,METTL8,1,dorothea,
MEF2A,MSN,1,dorothea,
MEF2A,MYLK,1,dorothea,
MEF2A,NCOA7,1,dorothea,
MEF2A,NEDD9,1,dorothea,
MEF2A,NEK6,1,dorothea,
MEF2A,NEK7,1,dorothea,
MEF2A,NFATC2,1,dorothea,
MEF2A,NUMB,1,dorothea,
MEF2A,PALLD,1,dorothea,
MEF2A,PHTF2,1,dorothea,
MEF2A,PICALM,1,dorothea,
MEF2A,PTK2,1,dorothea,
MEF2A,RGS3,1,dorothea,
MEF2A,RIN2,1,dorothea,
MEF2A,RIPOR2,1,dorothea,
MEF2A,ST6GAL1,1,dorothea,
MEF2C,JUN,1,dorothea,
MEF2C,NR4A1,-1,dorothea,
MEF2C,CLIC5,1,dorothea,
MEF2C,HDAC9,1,dorothea,
MEF2C,ARHGAP25,1,dorothea,
MEF2C,ARHGEF3,1,dorothea,
MEF2C,ASB2,1,dorothea,
MEF2C,BCL2,1,dorothea,
MEF2C,CDK14,1,dorothea,
MEF2C,CDKL5,1,dorothea,
MEF2C,EBF1,1,dorothea,
MEF2C,ENTPD1,1,dorothea,
MEF2C,EPS15,1,dorothea,
MEF2C,ETS1,1,dorothea,
MEF2C,FAM129A,1,dorothea,
MEF2C,FCHSD2,1,dorothea,
MEF2C,IL15,1,dorothea,
MEF2C,LMNA,1,dorothea,
MEF2C,LRMP,1,dorothea,
MEF2C,MYLK3,1,dorothea,
MEF2C,NEDD9,1,dorothea,
MEF2C,NEK6,1,dorothea,
MEF2C,NFATC1,1,dorothea,
MEF2C,NUCB2,1,dorothea,
MEF2C,OXR1,1,dorothea,
MEF2C,PDE4B,1,dorothea,
MEF2C,PIP4K2A,1,dorothea,
MEF2C,PRKCH,1,dorothea,
MEF2C,RASGRP3,1,dorothea,
MEF2C,RFTN1,1,dorothea,
MEF2C,RGS3,1,dorothea,
MEF2C,RIPOR2,1,dorothea,
MEF2C,ST6GAL1,1,dorothea,
MEF2C,TSPAN12,1,dorothea,
MEF2C,TTC39C,1,dorothea,
MEIS1,BBS9,1,dorothea,
MEIS1,CACNA1A,1,dorothea,
MEIS1,DSE,1,dorothea,
MEIS1,ETS1,1,dorothea,
MEIS1,GHR,1,dorothea,
MEIS1,HDAC9,1,dorothea,
MEIS1,NFIA,1,dorothea,
MEIS1,PALLD,1,dorothea,
MEIS1,RIPOR2,1,dorothea,
MEIS1,SPTBN1,1,dorothea,
MEIS1,TLE4,1,dorothea,
MEIS1,TNIK,1,dorothea,
MEIS1,UBR3,1,dorothea,
MYB,BCL2,1,dorothea,
MYB,CD34,1,dorothea,
MYB,CD4,-1,dorothea,
MYB,CTSG,1,dorothea,
MYB,ELANE,1,dorothea,
MYB,GSTM1,1,dorothea,
MYB,KLF1,1,dorothea,
MYB,LCK,1,dorothea,
MYB,MAT2A,1,dorothea,
MYB,MYC,1,dorothea,
MYB,RAG2,1,dorothea,
MYB,TK1,1,dorothea,
MYC,ACOX1,1,dorothea,
MYC,ACP5,1,dorothea,
MYC,ACPP,1,dorothea,
MYC,AMPD2,1,dorothea,
MYC,AMPD3,1,dorothea,
MYC,APP,1,dorothea,
MYC,ATF7,1,dorothea,
MYC,BLK,1,dorothea,
MYC,BSG,1,dorothea,
MYC,CASP9,1,dorothea,
MYC,CBX5,1,dorothea,
MYC,CCNA2,1,dorothea,
MYC,CCNB1,1,dorothea,
MYC,CCNE1,1,dorothea,
MYC,CCT5,1,dorothea,
MYC,CD63,1,dorothea,
MYC,CD79B,1,dorothea,
MYC,CDK6,1,dorothea,
MYC,CEACAM1,1,dorothea,
MYC,CEACAM10,1,dorothea,
MYC,CFLAR,-1,dorothea,
MYC,CHRNB1,1,dorothea,
MYC,CKS2,1,dorothea,
MYC,COL4A1,1,dorothea,
MYC,CTSF,1,dorothea,
MYC,DCK,1,dorothea,
MYC,DDX11,1,dorothea,
MYC,DKC1,1,dorothea,
MYC,DUSP1,-1,dorothea,
MYC,EIF5A2,1,dorothea,
MYC,EPB42,1,dorothea,
MYC,EPHX1,1,dorothea,
MYC,FAH,1,dorothea,
MYC,FECH,1,dorothea,
MYC,FPGS,1,dorothea,
MYC,FUT1,1,dorothea,
MYC,GNL3,1,dorothea,
MYC,GOLPH3,1,dorothea,
MYC,GPR4,1,dorothea,
MYC,HBP1,1,dorothea,
MYC,HERPUD1,1,dorothea,
MYC,HMBS,1,dorothea,
MYC,HMOX1,1,dorothea,
MYC,HNRNPDL,1,dorothea,
MYC,HSPA4,1,dorothea,
MYC,HSPA8,1,dorothea,
MYC,HSPA9,1,dorothea,
MYC,HSPD1,1,dorothea,
MYC,ICAM1,1,dorothea,
MYC,ID2,1,dorothea,
MYC,ID3,1,dorothea,
MYC,IER3,1,dorothea,
MYC,ISG20,1,dorothea,
MYC,ITGA6,1,dorothea,
MYC,ITGB1,1,dorothea,
MYC,JUN,1,dorothea,
MYC,JUNB,-1,dorothea,
MYC,KLF1,1,dorothea,
MYC,LAIR1,1,dorothea,
MYC,LDHA,1,dorothea,
MYC,LDHB,1,dorothea,
MYC,LMNA,1,dorothea,
MYC,LTB,1,dorothea,
MYC,MAN2A2,1,dorothea,
MYC,MCM7,1,dorothea,
MYC,MDM2,1,dorothea,
MYC,MEIS1,1,dorothea,
MYC,MPO,1,dorothea,
MYC,MSN,-1,dorothea,
MYC,MTHFD1,1,dorothea,
MYC,MTHFR,1,dorothea,
MYC,NCL,1,dorothea,
MYC,NFIL3,1,dorothea,
MYC,NIT1,1,dorothea,
MYC,NOD1,1,dorothea,
MYC,NUP155,1,dorothea,
MYC,PCNA,1,dorothea,
MYC,PIK3C3,1,dorothea,
MYC,PKM,1,dorothea,
MYC,PLA2G4A,1,dorothea,
MYC,POLE3,1,dorothea,
MYC,PPAT,1,dorothea,
MYC,PPID,1,dorothea,
MYC,PRDX3,1,dorothea,
MYC,PRTN3,1,dorothea,
MYC,PSEN2,1,dorothea,
MYC,PTGER2,1,dorothea,
MYC,RAD51,1,dorothea,
MYC,RARB,-1,dorothea,
MYC,RCC1,1,dorothea,
MYC,RGS2,1,dorothea,
MYC,SCARB1,1,dorothea,
MYC,SFXN3,1,dorothea,
MYC,SHMT1,1,dorothea,
MYC,SLA,1,dorothea,
MYC,SLBP,1,dorothea,
MYC,SLC19A1,1,dorothea,
MYC,SLC25A3,1,dorothea,
MYC,SLC28A2,1,dorothea,
MYC,SLIT1,1,dorothea,
MYC,SQSTM1,1,dorothea,
MYC,SRM,1,dorothea,
MYC,SRSF1,1,dorothea,
MYC,STAT6,1,dorothea,
MYC,TCF12,1,dorothea,
MYC,TCIRG1,1,dorothea,
MYC,TFRC,1,dorothea,
MYC,THBS1,-1,dorothea,
MYC,TRAP1,1,dorothea,
MYC,TYMS,1,dorothea,
MYC,UBE2C,1,dorothea,
MYC,UROD,1,dorothea,
MYC,WDR36,1,dorothea,
MYC,YBX3,1,dorothea,
MYC,ZFP146,1,dorothea,
MYC,ZFP451,1,dorothea,
MYCN,CTSD,1,dorothea,
MYCN,MCM2,1,dorothea,
MYCN,MCM3,1,dorothea,
MYCN,MCM4,1,dorothea,
MYCN,MCM5,1,dorothea,
MYCN,MCM6,1,dorothea,
MYCN,MCM7,1,dorothea,
MYCN,MDM2,1,dorothea,
NCOA2,ARFGEF2,1,dorothea,
NCOA2,HIPK1,1,dorothea,
NCOA2,OXR1,1,dorothea,
NCOA2,PTK2,1,dorothea,
NFATC1,ICAM1,1,dorothea,
NFATC1,CREB5,1,dorothea,
NFATC1,MEF2C,1,dorothea,
NFATC1,NEDD9,1,dorothea,
NFATC1,CFLAR,1,dorothea,
NFATC1,GPR183,1,dorothea,
NFATC1,IKZF2,1,dorothea,
NFATC1,NFKB1,1,dorothea,
NFATC1,PIP4K2A,1,dorothea,
NFATC1,RGS3,1,dorothea,
NFATC1,SMARCA2,1,dorothea,
NFATC1,TNFAIP3,1,dorothea,
NFATC2,CSF2,1,dorothea,
NFATC2,TERT,1,dorothea,
NFE2,TBXA2R,1,dorothea,
NFE2,GCLC,1,dorothea,
NFE2,TBXAS1,1,dorothea,
NFE2,ADCK1,1,dorothea,
NFE2,DENND3,1,dorothea,
NFE2,ERGIC1,1,dorothea,
NFE2,MAP2K3,1,dorothea,
NFE2,NABP1,1,dorothea,
NFE2,PRKCB,1,dorothea,
NFE2,PRR5,1,dorothea,
NFE2,PTK2,1,dorothea,
NFE2,PTPRE,1,dorothea,
NFE2,RGS3,1,dorothea,
NFE2,SCARB1,1,dorothea,
NFE2,SH3BP5,1,dorothea,
NFE2,SH3TC1,1,dorothea,
NFE2,SLC25A37,1,dorothea,
NFE2,SNX29,1,dorothea,
NFE2,STK10,1,dorothea,
NFE2,ZBTB20,1,dorothea,
NFE2L2,MTHFR,1,dorothea,
NFE2L2,ABCC1,1,dorothea,
NFKB1,B2M,1,dorothea,
NFKB1,BIRC2,1,dorothea,
NFKB1,BIRC5,1,dorothea,
NFKB1,BST1,1,dorothea,
NFKB1,CCL3,1,dorothea,
NFKB1,CCL4,1,dorothea,
NFKB1,CCR7,1,dorothea,
NFKB1,CD69,1,dorothea,
NFKB1,CD74,1,dorothea,
NFKB1,CD83,1,dorothea,
NFKB1,CFTR,1,dorothea,
NFKB1,CTSB,1,dorothea,
NFKB1,CXCL10,1,dorothea,
NFKB1,EBI3,1,dorothea,
NFKB1,FCGRT,1,dorothea,
NFKB1,HMOX1,1,dorothea,
NFKB1,ICAM1,1,dorothea,
NFKB1,IER3,1,dorothea,
NFKB1,IRF1,1,dorothea,
NFKB1,IRF7,1,dorothea,
NFKB1,JUNB,1,dorothea,
NFKB1,MAT2A,1,dorothea,
NFKB1,MMP2,1,dorothea,
NFKB1,NOLC1,1,dorothea,
NFKB1,PDE7A,1,dorothea,
NFKB1,PDGFB,1,dorothea,
NFKB1,PTPN13,1,dorothea,
NFKB1,SERPINA3F,-1,dorothea,
NFKB1,SERPINA3G,-1,dorothea,
NFKB1,SERPINA3N,-1,dorothea,
NFKB1,SERPINB1A,1,dorothea,
NFKB1,THBD,-1,dorothea,
NFKB1,TNFSF10,1,dorothea,
NFKB1,TRAF1,1,dorothea,
NFKB1,VEGFC,1,dorothea,
NFKB1,VIM,1,dorothea,
NFKB1,VWF,1,dorothea,
NR1H3,ABCA1,1,dorothea,
NR1H3,APOE,1,dorothea,
NR1H3,ABCD1,1,dorothea,
NR1H3,RNF145,1,dorothea,
NR1H3,TMEM135,1,dorothea,
NR4A1,MDM2,-1,dorothea,
NR4A1,STAR,1,dorothea,
NR4A1,ALAS1,1,dorothea,
NR4A1,AMPD3,1,dorothea,
NR4A1,BHLHE40,1,dorothea,
NR4A1,CHD9,1,dorothea,
NR4A1,DUSP5,1,dorothea,
NR4A1,LMBR1,1,dorothea,
NR4A1,LPAR1,1,dorothea,
NR4A1,LPP,1,dorothea,
NR4A1,TBC1D14,1,dorothea,
NR4A1,WBP1L,1,dorothea,
NR4A1,ZBTB20,1,dorothea,
NR4A1,ZHX3,1,dorothea,
NRF1,ARRDC3,1,dorothea,
NRF1,CBX5,1,dorothea,
NRF1,EIF4ENIF1,1,dorothea,
NRF1,FADS1,1,dorothea,
NRF1,MIB2,1,dorothea,
NRF1,NADK,1,dorothea,
NRF1,NARF,1,dorothea,
NRF1,PKIB,1,dorothea,
NRF1,POLR2B,1,dorothea,
NRF1,PPAT,1,dorothea,
NRF1,PTTG1IP,1,dorothea,
NRF1,RSRP1,1,dorothea,
NRF1,SERP1,1,dorothea,
NRF1,SSH2,1,dorothea,
NRF1,SUGP2,1,dorothea,
NRF1,TCAIM,1,dorothea,
NRF1,TEF,1,dorothea,
NRF1,ZBTB4,1,dorothea,
NRF1,ZFP263,1,dorothea,
PBX3,PBX1,1,dorothea,
PBX3,CACNA2D1,1,dorothea,
PBX3,CD226,1,dorothea,
PBX3,DMD,1,dorothea,
PBX3,ERGIC1,1,dorothea,
PBX3,FLNA,1,dorothea,
PBX3,FNDC3B,1,dorothea,
PBX3,FRMD4B,1,dorothea,
PBX3,JARID2,1,dorothea,
PBX3,MYLK,1,dorothea,
PBX3,PACSIN2,1,dorothea,
PBX3,PDE4D,1,dorothea,
PBX3,PLCB1,1,dorothea,
PBX3,RARB,1,dorothea,
PBX3,RUNX1T1,1,dorothea,
PBX3,SEC14L1,1,dorothea,
PBX3,TLE4,1,dorothea,
PGR,BCL2,1,dorothea,
PGR,HLTF,1,dorothea,
PGR,MYC,1,dorothea,
REL,CCL2,1,dorothea,
REL,CSF2,1,dorothea,
REL,ICAM1,1,dorothea,
REL,IER3,1,dorothea,
REL,IL2RA,1,dorothea,
